record_id,msisdn,imei,imsi,session_start,session_end,private_ip,public_ip,nat_port_start,bytes_up,bytes_down,dest_ip,dest_port,protocol,dest_domain,app_hint,row_sha256,batch_id,source_filename
IPDR00240,+917529042284,102053950240266,404201177589178,2026-08-15T19:22:00,2026-08-15T20:03:56,172.18.202.179,100.120.37.231,9083,33800000,88000000,142.250.192.14,443,TCP,www.google.com,video,997285f73ec6aeff353655c017d44831cec365c0e2f5a08f247b9726ede5eeea,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00241,+917529042284,102053950240266,404201177589178,2026-08-15T11:46:00,2026-08-15T12:47:57,192.168.133.251,100.120.37.231,50352,17800000,185100000,104.244.42.129,443,TCP,api.twitter.com,social,42075390d25aaf79ec74b729de9cef29836135f8e58a4d7117c8b088a2cacee3,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00242,+918159212499,698478961183676,404456576615654,2026-08-15T21:17:00,2026-08-15T22:04:12,10.68.1.156,49.168.62.106,32253,39300000,105800000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,842f6417976fddbdfa5774c67d0084b157b145c25d1c06bdf1ad289d1b9347a8,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00243,+918159212499,698478961183676,404456576615654,2026-08-15T07:57:00,2026-08-15T08:44:55,192.168.41.202,49.168.62.106,58480,7800000,169000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,328651c68408c7d54f65d44d787e59ab0cc6435cc1acb2f6884e9c512205cb7c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00244,+918159212499,698478961183676,404456576615654,2026-08-15T09:34:00,2026-08-15T10:36:55,172.27.198.46,49.168.62.106,56018,33500000,203100000,104.244.42.129,443,TCP,api.twitter.com,browsing,4c1f85aaf01a859e286b3a6befd2edd524c30a0abedc19df669103b0ad969449,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00245,+917049451983,731585149368996,404200940244550,2026-08-15T07:07:00,2026-08-15T07:34:17,172.27.98.24,106.73.205.18,54519,37500000,136200000,142.250.192.14,443,TCP,www.google.com,video,26aded1fb6e3d912d4484a530cf006acd8d9a7d1c6a3437829a5f9b634d6a4e4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00246,+917049451983,731585149368996,404200940244550,2026-08-15T16:51:00,2026-08-15T17:08:59,172.22.3.51,106.73.205.18,54837,39200000,290400000,104.244.42.129,443,TCP,api.twitter.com,browsing,59b172323c8ea64e95a33be4fd4ac82cdd9909c7f0ed605a1197c02bf0144438,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00247,+917049451983,731585149368996,404200940244550,2026-08-15T19:07:00,2026-08-15T19:47:51,10.65.33.33,106.73.205.18,18038,20500000,55300000,142.250.192.14,443,TCP,www.google.com,video,e9a1f3eabf309f28586590f3a76910d05a157463e355656bfbf184e710fdcc7c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00248,+919104332181,001338908386376,404204026542351,2026-08-16T14:04:00,2026-08-16T14:50:22,172.31.52.183,122.185.98.181,36163,25300000,18000000,104.244.42.129,443,TCP,api.twitter.com,video,05ac1639fc48d1bb839d71df29ebd43115e8f0fc97f6d323a7afae4fd57f6a9f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00249,+919104332181,001338908386376,404204026542351,2026-08-16T12:16:00,2026-08-16T12:58:57,172.21.162.251,122.185.98.181,56831,13600000,191100000,149.154.167.51,443,TCP,api.telegram.org,messaging,eee560295b0cbb0a2fc9501f868d457735e2b67e8dd2d8d92a3f41e79747112d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00250,+917341316475,553419283276486,404455030564139,2026-08-16T22:04:00,2026-08-16T22:07:12,192.168.6.60,182.204.185.57,2414,24700000,177600000,149.154.167.51,443,TCP,api.telegram.org,messaging,c63e5d24c830ca35ac55dee7d22b722efd99ce7ffee6bc8f98ce50f3a76a0a9b,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00251,+917341316475,553419283276486,404455030564139,2026-08-16T10:19:00,2026-08-16T11:11:22,10.191.255.76,182.204.185.57,14263,17700000,76800000,142.250.192.14,443,TCP,www.google.com,browsing,d473d1b051a44ff1383f191d422d24ffbc8e8e5013fae703dd32a231c53667ae,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00252,+917341316475,553419283276486,404455030564139,2026-08-16T11:24:00,2026-08-16T12:09:49,192.168.168.35,182.204.185.57,19251,2500000,277400000,104.244.42.129,443,TCP,api.twitter.com,email,7e8c1974eb9b8ca9d2eea19022c930d5b10f689d92e870e181405de59261b423,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00253,+916784801845,287101226916693,404203010310518,2026-08-16T08:33:00,2026-08-16T09:19:14,172.23.105.139,49.160.29.13,4567,32700000,226400000,104.244.42.129,443,TCP,api.twitter.com,video,233ae1c9cf8f283df76a25f0129c9e3dd63faa6d62ba7c437971054374899598,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00254,+916784801845,287101226916693,404203010310518,2026-08-16T14:51:00,2026-08-16T15:34:30,192.168.3.17,100.91.29.149,58031,35000000,158800000,104.244.42.129,443,TCP,api.twitter.com,video,0633b7ee75f5b9fcde9a03081045b7f68f8780cbeb67e9a7edb4ee5b919c3b8e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00255,+916081219136,939909169985432,404493462475107,2026-08-16T09:12:00,2026-08-16T09:57:18,10.104.120.130,100.84.224.214,6146,39700000,281800000,142.250.192.14,443,TCP,www.google.com,video,a11e539d309620f473f7e8fe4fdda2a8edab38f251e014bf1afb646b17fb0622,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00256,+916081219136,939909169985432,404493462475107,2026-08-16T20:46:00,2026-08-16T21:09:15,192.168.127.78,100.84.224.214,19724,7400000,63300000,149.154.167.51,443,TCP,api.telegram.org,messaging,b271df5de9573a6517248fcc8a82aa20fd03ccb3ef189a76bff5640c06319eb6,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00257,+916980841241,824493534874017,404864005242786,2026-08-16T21:40:00,2026-08-16T22:00:33,172.21.241.113,100.91.29.149,28725,34600000,146900000,104.244.42.129,443,TCP,api.twitter.com,social,2c40c4a963f6ae4b7100c80ee59799bfd925c0bcb5644ba3315e03d9d2047b26,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00258,+916980841241,824493534874017,404864005242786,2026-08-16T23:39:00,2026-08-17T00:32:54,172.29.42.195,100.91.29.149,20699,7100000,286400000,149.154.167.51,443,TCP,api.telegram.org,messaging,cb4814be3b88fb5810a146b1a628004fbdc8c002c54916d58f9fe9028a0fac56,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00259,+916980841241,824493534874017,404864005242786,2026-08-16T11:35:00,2026-08-16T11:54:33,192.168.246.19,100.91.29.149,22862,15800000,95200000,104.244.42.129,443,TCP,api.twitter.com,social,6a05b73b1c6a7f309ace465a6a419c31abd72ee2a6752fc06d2585a246500d0e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00260,+917053315869,322602563421605,404863375433036,2026-08-16T22:12:00,2026-08-16T23:16:32,172.28.212.241,100.97.19.28,26887,8400000,8800000,104.244.42.129,443,TCP,api.twitter.com,email,f892b56eabd40c7db2fa6c16f731e27e3351abd0a2dc5f2f813537d73a3c543a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00261,+916569816934,608835615951489,404496564823662,2026-08-16T18:24:00,2026-08-16T18:47:00,10.197.83.50,100.91.29.149,51024,26000000,178600000,149.154.167.51,443,TCP,api.telegram.org,messaging,90b75ab73d5cc9f273a8f695a876180790e0ed49298fc5d945984139bf8f1d70,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00262,+916569816934,608835615951489,404496564823662,2026-08-16T20:16:00,2026-08-16T20:52:47,192.168.197.238,100.91.29.149,28813,28700000,192300000,142.250.192.14,443,TCP,www.google.com,social,5ca651ce1bd2d1f5e46e12df7f0b54853e320e2b51be2a1c31026ed9ee744c5f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00263,+916569816934,608835615951489,404496564823662,2026-08-16T14:15:00,2026-08-16T14:19:21,172.30.75.66,100.91.29.149,17238,36900000,111600000,142.250.192.14,443,TCP,www.google.com,browsing,583e95328420cbc1fde0910c879685e3be7a95823363d513dd028d43158b5766,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00264,+918738721489,134332003791762,404203676320163,2026-08-16T12:00:00,2026-08-16T12:54:37,192.168.41.133,100.120.218.213,13398,4600000,214900000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,6ad49dced26c6cc6df5bcebc57f5c6a1f861648f1c75b71d2a3b7c0cf232f0e7,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00265,+918738721489,134332003791762,404203676320163,2026-08-16T20:10:00,2026-08-16T20:29:15,192.168.157.188,100.120.218.213,27999,28000000,152700000,104.244.42.129,443,TCP,api.twitter.com,email,b12a03f878ba232e61da08433067bdf7755f1e5db3ea3d2d63fbf29763c944cc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00266,+918738721489,134332003791762,404203676320163,2026-08-16T09:06:00,2026-08-16T10:03:35,10.86.251.1,100.120.218.213,7372,6600000,225900000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,43b423a3dfdbbcb5ca4114108cfab8a11e9a7e5245f4d9bf6018fca9dadb14a4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00267,+918277434873,714345581223625,404451665876036,2026-08-16T20:33:00,2026-08-16T21:19:40,10.68.101.125,100.91.29.149,12950,12200000,132100000,104.244.42.129,443,TCP,api.twitter.com,video,a6a19b9a0cb6df24d925c147b8169e12c2b3c3bbe5f0e041375a7945436e84a9,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00268,+917734670656,729806990162729,404104653755646,2026-08-16T10:28:00,2026-08-16T10:42:40,172.30.55.223,100.66.78.62,42733,8800000,226200000,104.244.42.129,443,TCP,api.twitter.com,video,1959f30722a28a22244bf51359ab25da711012724b64138468af121e36597bcc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00269,+917734670656,729806990162729,404104653755646,2026-08-16T12:05:00,2026-08-16T12:12:51,192.168.120.123,100.66.78.62,32821,15700000,86600000,142.250.192.14,443,TCP,www.google.com,social,d9aa9d69e3b553f9971958031686431e654090f14a526eb39b990571f697481f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00270,+917734670656,729806990162729,404104653755646,2026-08-16T10:00:00,2026-08-16T10:20:09,10.108.3.97,100.66.78.62,40541,30300000,7100000,142.250.192.14,443,TCP,www.google.com,email,d5ec695ccc2c70c549e30515acc75ca3e380b258531dd52476ad246d20f3fb18,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00271,+916271937452,193149190586514,404208776945314,2026-08-16T15:59:00,2026-08-16T16:33:18,192.168.175.81,103.123.208.126,54556,30500000,183300000,104.244.42.129,443,TCP,api.twitter.com,social,afa94d75c3778fb8bb0919a826598f06505e38f8c125571f8a7aff46b7d4cf91,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00272,+916271937452,193149190586514,404208776945314,2026-08-16T14:23:00,2026-08-16T14:50:50,10.233.205.186,103.123.208.126,55774,24800000,292700000,142.250.192.14,443,TCP,www.google.com,social,197732254d489603fdda88ef6cff59678545a3e1290d44ed755fc133568c630c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00273,+916271937452,193149190586514,404208776945314,2026-08-16T11:01:00,2026-08-16T12:02:19,172.31.211.170,103.123.208.126,13340,21700000,285600000,104.244.42.129,443,TCP,api.twitter.com,video,e7a2021dd9d205d2c6c49cefdd4ab73fa8adf577b715e60860d84678507db2cc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00274,+918701436349,788568557444310,404455182337498,2026-08-16T17:01:00,2026-08-16T18:02:37,10.248.204.190,49.149.64.164,41170,2800000,243200000,104.244.42.129,443,TCP,api.twitter.com,social,cbbd418cfd4d016d232a3d323ba74d82a8dd67521ea48e01d918fcd6caad3674,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00275,+918094777520,711671902294137,404108699938677,2026-08-16T18:27:00,2026-08-16T19:13:56,192.168.99.183,106.122.88.142,10406,34400000,272000000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,c76399a3f3efa1a9027924c9433d848b07c50109f0edf2a8266195b348cbe146,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00276,+916936183242,067974034471340,404499401399049,2026-08-16T23:02:00,2026-08-16T23:37:59,10.228.59.124,192.168.236.106,44450,32100000,93900000,104.244.42.129,443,TCP,api.twitter.com,email,4d03563b42effd4ec82c9e9e766a8cd8d766163201eb654ee9d9106673911a7d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00277,+916936183242,067974034471340,404499401399049,2026-08-16T14:15:00,2026-08-16T14:28:38,172.16.82.238,192.168.236.106,22421,30400000,199600000,142.250.192.14,443,TCP,www.google.com,browsing,0126c39167ecba05dc08d9391538515ad8a51cf43a7131f5d86934643ce3597f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00278,+916936183242,067974034471340,404499401399049,2026-08-16T19:49:00,2026-08-16T20:06:02,192.168.251.24,192.168.236.106,53160,29000000,201500000,142.250.192.14,443,TCP,www.google.com,browsing,b9671b0f7f02b3c21c80f6ee495bed7f96b811f24139538332b4eca171be092e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00279,+917859770348,477109324808614,404451712748467,2026-08-16T17:55:00,2026-08-16T19:00:36,172.28.223.207,100.117.174.240,16317,23500000,277500000,104.244.42.129,443,TCP,api.twitter.com,browsing,76bbcb6d080c46e227bd616ab7b8f5348232f3792db78ad0d281ae5689c1f905,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00280,+917859770348,477109324808614,404451712748467,2026-08-16T14:16:00,2026-08-16T14:37:51,192.168.59.147,100.117.174.240,25124,4400000,31300000,142.250.192.14,443,TCP,www.google.com,email,b93c7be103a98c6c963e3c7b39b7c1685534568e91dc1b4bc4ac108391582a71,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00281,+917859770348,477109324808614,404451712748467,2026-08-16T11:54:00,2026-08-16T12:21:57,172.29.163.198,100.117.174.240,24946,23500000,5500000,142.250.192.14,443,TCP,www.google.com,browsing,c75880a558a9ed059b5c4a30ad45819f283138b4f280cad9cda76f2405d84ba9,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00282,+919044997278,558867533963601,404497662702895,2026-08-16T11:33:00,2026-08-16T11:42:16,10.151.112.128,100.91.29.149,45587,16399999,163800000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,5592c8a5fa28114d9a7a089930383d5eccf0dcdebddae9eefef4df5a51001c6d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00283,+919044997278,558867533963601,404497662702895,2026-08-16T21:09:00,2026-08-16T21:20:57,172.19.140.218,100.91.29.149,47326,30100000,255500000,104.244.42.129,443,TCP,api.twitter.com,browsing,d17eae5e9894f2f5e28f7060dee03e7e4469d50cfcdbcba5092aadcd7cc05f05,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00284,+919044997278,558867533963601,404497662702895,2026-08-16T22:40:00,2026-08-16T23:15:47,10.107.115.180,100.91.29.149,49240,12400000,290100000,104.244.42.129,443,TCP,api.twitter.com,browsing,eea71466e9bbebeb79f5f83bcfb2a47370670f12e588ba4a9f228b4e4f1619e4,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00285,+916611724005,158657809134318,404452858842474,2026-08-16T12:54:00,2026-08-16T13:45:39,192.168.200.87,100.91.29.149,28708,16300000,295400000,142.250.192.14,443,TCP,www.google.com,video,a8a4c08274033181827e72cc49fabaac7426e5b2e49716212784db9f0450bd9d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00286,+917529042284,102053950240266,404201177589178,2026-08-16T22:22:00,2026-08-16T22:50:41,192.168.201.25,100.120.37.231,9602,3800000,219400000,142.250.192.14,443,TCP,www.google.com,social,971aecc763eb97f72b677fef9bca4b810162581e58d2242c39960b0c19d1705e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00287,+917529042284,102053950240266,404201177589178,2026-08-16T17:48:00,2026-08-16T18:48:00,172.31.149.230,100.120.37.231,10515,37400000,94700000,142.250.192.14,443,TCP,www.google.com,video,b16398283e26e7bdfe7e9ea0f37bde5097209be7f4e3f17da600d40fb7da3c08,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00288,+917529042284,102053950240266,404201177589178,2026-08-16T13:13:00,2026-08-16T14:05:11,192.168.75.97,100.120.37.231,29015,26400000,111900000,142.250.192.14,443,TCP,www.google.com,email,a866ceab3c4819bb9cf665c95f67f201a1f873b5959397d961d657bf5222f0ee,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00289,+918159212499,698478961183676,404456576615654,2026-08-16T12:59:00,2026-08-16T13:07:33,192.168.173.152,49.168.62.106,29454,14900000,144800000,142.250.192.14,443,TCP,www.google.com,browsing,6ce8197a849e40372495f237658be96222c1762874afa695850bf391190912ce,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00290,+918159212499,698478961183676,404456576615654,2026-08-16T11:40:00,2026-08-16T11:58:43,192.168.88.168,49.168.62.106,49861,2300000,76100000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,c74a07ac33fd868971221dfdf119c91df79d73ee8bb516356e0cb61c781a313a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00291,+918159212499,698478961183676,404456576615654,2026-08-16T19:49:00,2026-08-16T20:44:05,192.168.227.95,49.168.62.106,1784,19100000,246400000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,d9ebefd8dd04c424c96ceb10dba68d7876c372f06b480add2297e27a4b9bea70,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00292,+917049451983,731585149368996,404200940244550,2026-08-16T10:05:00,2026-08-16T10:40:23,192.168.245.71,106.73.205.18,46488,26000000,273000000,142.250.192.14,443,TCP,www.google.com,video,160ce57ab8796ece0f4541d0ea6ef454694bf12e33e838d2d0667b1d93992b3a,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00293,+919104332181,001338908386376,404204026542351,2026-08-17T22:10:00,2026-08-17T22:27:19,192.168.170.31,122.185.98.181,24649,5000000,287000000,142.250.192.14,443,TCP,www.google.com,social,212fd87c1321a1f48225578fe15dfd18a1e04a3812bd0d6e984d1c4af7691917,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00294,+917341316475,553419283276486,404455030564139,2026-08-17T08:38:00,2026-08-17T08:52:09,10.154.146.90,182.204.185.57,58394,17700000,103800000,104.244.42.129,443,TCP,api.twitter.com,video,6fccb2c5583663de550aee2fc728aed6c12412ac12566ce74361be20e269133f,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00295,+916784801845,287101226916693,404203010310518,2026-08-17T15:58:00,2026-08-17T16:45:10,10.75.163.38,49.160.29.13,26622,15400000,83300000,142.250.192.14,443,TCP,www.google.com,browsing,013ee58a7e007ba65dc5f91edadf01bb660e48b27323220217dfc95104ad9204,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00296,+916081219136,939909169985432,404493462475107,2026-08-17T22:52:00,2026-08-17T23:01:43,10.165.65.47,100.84.224.214,51325,23500000,288100000,142.250.192.14,443,TCP,www.google.com,social,7b7de580c03b5065a4f3665d554af8ae3f19c5083c88f8f12d06d629c3ac6410,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00297,+916081219136,939909169985432,404493462475107,2026-08-17T19:22:00,2026-08-17T19:57:44,10.125.196.108,100.84.224.214,37025,17500000,209600000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,835d5e1de374c4de3fe4cedd649fbc336b1074f03fcb379de18111c3aab5a0bc,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00298,+916980841241,824493534874017,404864005242786,2026-08-17T22:34:00,2026-08-17T23:02:15,192.168.44.61,100.91.29.149,24728,4300000,215900000,142.250.192.14,443,TCP,www.google.com,email,1b2237d16bc5c4d3505f2c18dc7faca1df392e5512e3d398d4ac1586f74a5055,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00299,+916980841241,824493534874017,404864005242786,2026-08-17T07:13:00,2026-08-17T07:39:44,172.27.71.76,100.91.29.149,31196,22800000,287500000,142.250.192.14,443,TCP,www.google.com,browsing,cf9a4641ed18bd54e1bc34ccb54b0b8b8a7ea08ed710d2c1dda371ca3ccf66de,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00300,+917053315869,322602563421605,404863375433036,2026-08-17T20:15:00,2026-08-17T21:13:30,172.16.217.96,100.97.19.28,4568,9800000,225400000,142.250.192.14,443,TCP,www.google.com,browsing,740eefc83075507d45112293218fd655ed0a4198e1a562d213f47dd885badb49,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00301,+916569816934,608835615951489,404496564823662,2026-08-17T10:42:00,2026-08-17T11:16:33,172.20.40.63,100.91.29.149,6074,33700000,261800000,142.250.192.14,443,TCP,www.google.com,browsing,cbdb57b270189eac7408f6034181ed89f7db1f973277484afe179291d76ffec2,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00302,+916569816934,608835615951489,404496564823662,2026-08-17T07:36:00,2026-08-17T07:48:13,172.29.172.114,100.91.29.149,52233,30900000,143600000,104.244.42.129,443,TCP,api.twitter.com,video,88f0905cfb9029f92a0e523da2af137bce0a8fccb33f29d16ef1958de61b358c,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00303,+916569816934,608835615951489,404496564823662,2026-08-17T07:18:00,2026-08-17T07:30:38,192.168.82.3,100.91.29.149,27001,3300000,194500000,142.250.192.14,443,TCP,www.google.com,email,fd62d623dd73971cbbce3e86073b4ed021e9466227ed480eb3368303026dc7ab,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00304,+918738721489,134332003791762,404203676320163,2026-08-17T21:35:00,2026-08-17T22:39:44,10.139.47.134,100.120.218.213,25767,23300000,95300000,104.244.42.129,443,TCP,api.twitter.com,video,a57231357309a7523f0721415073aba39e6745608b42ad3c17f46e42c6e07b8e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00305,+918738721489,134332003791762,404203676320163,2026-08-17T11:47:00,2026-08-17T12:16:20,192.168.239.123,100.120.218.213,21549,25100000,69600000,142.250.192.14,443,TCP,www.google.com,video,c57d7e0522664f34b9dce96d76d8ab855b8d271353afab07d675f06cda9ad9d3,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00306,+918277434873,714345581223625,404451665876036,2026-08-17T19:52:00,2026-08-17T20:05:15,172.19.53.20,100.91.29.149,24794,3100000,114600000,149.154.167.51,443,TCP,api.telegram.org,messaging,65020f244105d58ab997d0483faa496e6d58045a2d533ac69ee395a24419268d,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00307,+918277434873,714345581223625,404451665876036,2026-08-17T17:01:00,2026-08-17T17:22:15,172.22.103.164,100.91.29.149,3145,7300000,36400000,142.250.192.14,443,TCP,www.google.com,video,8c856f56a3ccaa48030e2f849049ab6057e65b1299074b28e2281896a2130a57,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00308,+918277434873,714345581223625,404451665876036,2026-08-17T14:17:00,2026-08-17T14:57:55,10.161.47.242,100.91.29.149,21248,23000000,171300000,149.154.167.51,443,TCP,api.telegram.org,messaging,3e77a0a1d1d524639a45eaab5bc041550a9703b70544e849e6d205656f6f91ff,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00309,+917734670656,729806990162729,404104653755646,2026-08-17T18:48:00,2026-08-17T19:17:10,10.49.169.105,100.66.78.62,59777,20500000,97800000,149.154.175.53,5222,TCP,mtproto.telegram.org,messaging,662eb7085c374650ae22cd29ea935bdf82d2bc2c656fc0ea262e674fec1dc4b1,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00310,+916271937452,193149190586514,404208776945314,2026-08-17T23:06:00,2026-08-17T23:09:37,172.21.77.175,103.123.208.126,31374,23900000,117700000,142.250.192.14,443,TCP,www.google.com,email,8e533f72ae1cbbd0cdd1aefbd00757eeffcd005bcc63fdbe39f833e0185a11ab,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00311,+916271937452,193149190586514,404208776945314,2026-08-17T09:56:00,2026-08-17T10:47:02,192.168.174.115,103.123.208.126,52492,10000000,68600000,142.250.192.14,443,TCP,www.google.com,video,76bc7d1dfee660a745da4f8e37a05189ececaaab5f024687116a802274b51ed2,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00312,+916271937452,193149190586514,404208776945314,2026-08-17T11:21:00,2026-08-17T11:47:35,10.106.38.246,103.123.208.126,11011,25300000,282300000,104.244.42.129,443,TCP,api.twitter.com,browsing,5ee0dfd74809d4d1f8c5bac862567f15a75f78b6b655dfec08f7ef2b8f172e78,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00313,+918701436349,788568557444310,404455182337498,2026-08-17T22:06:00,2026-08-17T22:17:44,10.232.160.44,49.149.64.164,20396,30900000,96300000,104.244.42.129,443,TCP,api.twitter.com,browsing,60388ca6e5a5b533aa83236c703bd2ab9bac762a8b97ea341c0583010fe37c4e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00314,+918701436349,788568557444310,404455182337498,2026-08-17T12:04:00,2026-08-17T12:45:21,172.31.131.196,49.149.64.164,58476,15200000,31300000,104.244.42.129,443,TCP,api.twitter.com,video,9e267f5f5bc1f17c8225e6931da07bae332c971520cfec9ea279b86b6519cf34,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00315,+918701436349,788568557444310,404455182337498,2026-08-17T21:41:00,2026-08-17T22:47:09,172.28.209.220,49.149.64.164,41635,5800000,172800000,104.244.42.129,443,TCP,api.twitter.com,browsing,8f930620178873ffbf277a589018ad9c14051b82fdd35ea53eda38934b75d819,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00316,+918094777520,711671902294137,404108699938677,2026-08-17T11:28:00,2026-08-17T12:04:59,192.168.211.130,106.122.88.142,30521,33900000,285900000,142.250.192.14,443,TCP,www.google.com,social,43df21363f13048bf2befe2dbc5658c36a870b226ace0dfb5bbce30309746628,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00317,+918094777520,711671902294137,404108699938677,2026-08-17T15:56:00,2026-08-17T16:40:22,10.53.148.97,106.122.88.142,11392,39100000,21800000,142.250.192.14,443,TCP,www.google.com,video,c7d5ce2397fc53a490709225e076af5644871e8c2bc54966af448e76ac129e82,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00318,+918094777520,711671902294137,404108699938677,2026-08-17T19:54:00,2026-08-17T20:11:13,172.30.238.28,106.122.88.142,6648,16100000,141400000,104.244.42.129,443,TCP,api.twitter.com,browsing,b836b4d5bea1636635e5dccf124ffec98c20642827700c1ee71cb9f00bafcff5,951295eb92521845564dfa6eb48f60cd,ipdr.csv
IPDR00319,+916936183242,067974034471340,404499401399049,2026-08-17T10:58:00,2026-08-17T11:52:26,172.31.108.180,192.168.236.106,49604,17900000,123400000,104.244.42.129,443,TCP,api.twitter.com,browsing,8274c9c62143841005ef41e87ae9e1a92d4205bfb6b0afd88eb46c61f98f2c3e,951295eb92521845564dfa6eb48f60cd,ipdr.csv
