record_id,a_party,b_party,start_time,duration_sec,direction,call_type,imei,imsi,lac,cell_id,tower_lat,tower_lon,row_sha256,batch_id,source_filename
CDR00918,+916271937452,+916936183242,2026-08-19T13:35:00,180,MO,voice,193149190586514,404208776945314,6928,21551,30.69241,76.7027,fb86fd01941b0fae6dc0437dd32956c732e3ab67c73c26952bb2663d08bb596d,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00919,+918701436349,+918094777520,2026-08-11T19:10:00,720,MO,voice,788568557444310,404455182337498,9307,60394,30.69553,76.75652,946a39561106ffd7ea42cf98198a0aa54ca0469ff02d934eee387c158984ed9e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00920,+916936183242,+917053315869,2026-08-10T20:52:00,157,MO,voice,067974034471340,404499401399049,3093,97833,30.72434,76.80365,3647bdd14ea1d3a39e8b97bc5b31d58126bed2d33fb2cb05ce9f7df65e8ff20b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00921,+918024994717,+918277434873,2026-08-10T16:47:00,111,MT,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,c1862d0e5373d3e26303cef59d2aa4ffe1673265ea4f542245ac1917469b3886,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00922,+919648877190,+916611724005,2026-08-10T09:40:00,110,MT,voice,067974034471340,404865655125674,5640,98895,30.72142,76.7484,3ccfb1d2d7a5381352c2beb8961409fe0408318d24e8c84b194df4752eb07376,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00923,+916936183242,+916271937452,2026-08-11T14:12:00,211,MT,voice,067974034471340,404499401399049,5640,98895,30.72142,76.7484,114fa7a90eea8252350960c67ae5aafda2d23e73c8a420d0c8424ea8d038e15d,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00924,+918024994717,+917859770348,2026-08-11T15:57:00,223,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,9534c20cdf22553334357a6271aab070eef96977d24db5c071f576b74f08a322,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00925,+919648877190,+916569816934,2026-08-11T08:07:00,178,MT,voice,067974034471340,404865655125674,4084,52143,30.7126,76.75016,cf1f6eb257a44eaa6cd1b112c7f08356d1029dfa9df46332bc8dfa60d9b1811f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00926,+916936183242,+918701436349,2026-08-12T18:35:00,223,MO,voice,067974034471340,404499401399049,4084,52143,30.7126,76.75016,fe9853abea2def8ea53df098a2c34345bb476d11a432e74ba436f05157cb4423,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00927,+918024994717,+917957015430,2026-08-12T09:12:00,53,MT,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,8b34bcf657fa10e15cd4c34a02eaf74a59541185958998c92966e2cf1388f0b8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00928,+919648877190,+917529042284,2026-08-12T19:21:00,120,MT,voice,067974034471340,404865655125674,4531,77154,30.65366,76.74159,296d1d616a9aeea3c7086c18b69762ee1db7f290bf4934cf6d38ece93924d49a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00929,+916936183242,+918701436349,2026-08-13T09:54:00,187,MO,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,3f2089794607c476abdaa763f255c3e00bcd9bbc03581944e15992200b8252e5,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00930,+918024994717,+916784801845,2026-08-13T15:52:00,92,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,be6188d03e50c785128832b9f11dda71ac05b3d665753f9eb4181b7ff9d3cac8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00931,+919648877190,+918277434873,2026-08-13T08:31:00,207,MO,voice,067974034471340,404865655125674,3419,40968,30.65234,76.72072,99d26ca2e68e1b9a9a50ef788b53655796750a6148b3203c4f3f0c3963c78b44,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00932,+916936183242,+918738721489,2026-08-14T15:41:00,67,MO,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,9a5faf87c2047e6e58db22de828b33eb63210e8b8d9a62344714c59d1290b228,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00933,+918024994717,+918671369594,2026-08-14T21:39:00,142,MT,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,0f81fea5a30eb759bbda021ab644177203afe6444dd5aa889c5afe55e0a846e6,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00934,+919648877190,+917053315869,2026-08-14T11:26:00,162,MT,voice,067974034471340,404865655125674,4531,77154,30.65366,76.74159,1757af0542e21c9cf3ccef95d688761942f86e81f7d3eb11724998f142d0fec7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00935,+916936183242,+917859770348,2026-08-15T19:16:00,235,MT,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,24c8150b565ed4b1018337ee9e9c6935dda6936a8b283daffa07ef7bdf031613,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00936,+918024994717,+917529042284,2026-08-15T11:20:00,121,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,414e3f01cbeb508d2b0fbb05eb9a1ab7e8105dd83f963aad577c2d4ac62194e7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00937,+919648877190,+917734670656,2026-08-15T13:55:00,233,MO,voice,067974034471340,404865655125674,9307,60394,30.69553,76.75652,cc21a5cd8f594f29985770be329eb84520dabc36a5b8245d1eb279509c6caa36,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00938,+916936183242,+917529042284,2026-08-16T19:30:00,110,MO,voice,067974034471340,404499401399049,3093,97833,30.72434,76.80365,30ec77c30721f6ad3007bdd0d5d72fde09a58941c7b76f86d77a69707add16bf,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00939,+918024994717,+919648877190,2026-08-16T11:46:00,213,MO,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,11cc0dc8aa84d04958f7670a66241898187ba2be9cf2890c986a6e02f8472a7e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00940,+919648877190,+917175946474,2026-08-16T21:03:00,188,MT,voice,067974034471340,404865655125674,4531,77154,30.65366,76.74159,88a1a2009296414d93b28414b5a3fbbdd0662fa39a41fc9b916e97e976d6ed40,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00941,+916936183242,+917341316475,2026-08-17T09:10:00,173,MT,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,c95b7bc93715e54a0ed444001df2d836f126dd9b19aabe59eeacedd8b59c5f4f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00942,+918024994717,+916081219136,2026-08-17T13:30:00,46,MT,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,8a94ba140150b8dff4dca79766ea60c7a55bcb1a2aa46e682bdb1b797bbe1f3b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00943,+919648877190,+916271937452,2026-08-17T12:36:00,216,MO,voice,067974034471340,404865655125674,4531,77154,30.65366,76.74159,a64e46fc5ae913618a75a6a49c58d2d784fb1679026a466ba64809fc04d25f27,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00944,+916936183242,+917787133150,2026-08-18T14:45:00,131,MO,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,b0a8eb77fed1681479f01371814a602aa590299a77301337a6400f9ac01b7d90,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00945,+918024994717,+918094777520,2026-08-18T16:44:00,114,MO,voice,067974034471340,404102787429671,3093,97833,30.72434,76.80365,f13d1fb964f12c6f70134d5b023032c78cd5b2159592c9418e6ad337dceddaa6,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00946,+919648877190,+917529042284,2026-08-18T14:09:00,204,MT,voice,067974034471340,404865655125674,3093,97833,30.72434,76.80365,48cbad8a833e8b5ec1da86893ed78c70fca4537780f0bcce908d9afa976a5af3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00947,+916936183242,+919648877190,2026-08-19T08:45:00,180,MO,voice,067974034471340,404499401399049,3419,40968,30.65234,76.72072,b5a92576a3444d87b0de960319141442a2c83abb9929e2541f9224876bfc0cb4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00948,+918024994717,+917709521456,2026-08-19T17:04:00,135,MO,voice,067974034471340,404102787429671,3419,40968,30.65234,76.72072,da67ff9591c96385202fcb4fcea808586e17aaad110eef3407f831647c8df942,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00949,+919648877190,+917053315869,2026-08-19T17:49:00,76,MO,voice,067974034471340,404865655125674,4531,77154,30.65366,76.74159,0b0e7588bdfab23cb52f8f94c369dda5d6f04fbfe61220968e8542dcdc257109,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00950,+918671369594,+919044997278,2026-08-10T18:44:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,03a3844a710ea475c6c769b279ba6faf77a50b4c1a68cd8ac3ef4594cbd83e30,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00951,+918671369594,+917787133150,2026-08-10T20:30:00,0,MO,sms,158657809134318,404456758692617,8682,67961,30.71577,76.78556,66ca8b401d6361ee04d9b0f2c8f7e5e5215d478e54fda1adf0bfc0097b4dd24a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00952,+918671369594,+919648877190,2026-08-10T10:19:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,ebe3d09771c30aac6b91dd3e5c54125e4c484f0eeabc3174bbeef40714b75b00,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00953,+918671369594,+917957015430,2026-08-10T13:31:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,6755f66220aa5f5a4291e4798b41442d88ac115c393fed4bad62706274086860,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00954,+918671369594,+919648877190,2026-08-10T12:14:00,0,MO,sms,158657809134318,404456758692617,2391,16895,30.65867,76.78053,0541a64e5e67c8223c2f4bfc10f08aa72bc0aec94877055d4540073c66cec5dc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00955,+917455623869,+917911718227,2026-08-10T14:28:00,0,MO,sms,158657809134318,404491712368516,8682,67961,30.71577,76.78556,56da7446d3b41ca6756eb7c4e0d87d8f583a29cb5c719a63e3fb94a508af908a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00956,+917455623869,+918159212499,2026-08-10T18:03:00,0,MO,sms,158657809134318,404491712368516,3419,40968,30.65234,76.72072,2ce158de7c2386622c50bd6ab557d0c68fa284c861fee79d0af1a49a2e7d687b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00957,+916611724005,+917709521456,2026-08-10T11:00:00,0,MO,sms,158657809134318,404452858842474,6083,54500,30.66659,76.78349,d78cc48f896c9ff71e76f2f9d0cd639b7820a2c5b97cdbe29be4cfe7504ce2ca,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00958,+916611724005,+917341316475,2026-08-10T15:19:00,0,MO,sms,158657809134318,404452858842474,8601,83889,30.73119,76.74387,1403c0588caf05f7edf698dda17afa1e3331d8e80f8fc64f92988dc2f16a1c25,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00959,+917709521456,+916081219136,2026-08-11T12:23:00,0,MO,sms,158657809134318,404200053293183,9691,38197,30.68514,76.74444,d8c306816f27bea0b92333271dd1b30d50c07689140fb7bd2a191cd25ca54326,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00960,+917709521456,+916611724005,2026-08-11T12:50:00,0,MO,sms,158657809134318,404200053293183,2391,16895,30.65867,76.78053,f7ee7798c231fd39e60438aff21435ae12e128484be5806514a1de44740100ca,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00961,+917709521456,+917911718227,2026-08-11T16:51:00,0,MO,sms,158657809134318,404200053293183,8682,67961,30.71577,76.78556,970833358d0b68f0bdf2b4d08cc049a4a121c6e91e49c2243208333e8cb985a7,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00962,+917709521456,+916936183242,2026-08-11T19:41:00,0,MO,sms,158657809134318,404200053293183,8601,83889,30.73119,76.74387,08cf4a982ad95ac009a7c0c33a925f971bbec69811ffc314609f01585a4b0ffb,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00963,+917064090974,+916569816934,2026-08-11T21:34:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,837fb35388d6cd4b907ea1f5dba28d716cb17807946afaf197efd0c186535da8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00964,+917064090974,+916569816934,2026-08-11T16:48:00,0,MO,sms,158657809134318,404206405377351,2391,16895,30.65867,76.78053,8d074b0456d1d68bbfac05768c174e8d219f2c25c1f60d7e4650d107c925b1c1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00965,+917064090974,+917221969379,2026-08-11T15:25:00,0,MO,sms,158657809134318,404206405377351,9691,38197,30.68514,76.74444,954f378a4ac3cd9d58484bd6f108e498d66b4328149da3552e24cab8701c3e4b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00966,+917064090974,+917911718227,2026-08-11T09:31:00,0,MO,sms,158657809134318,404206405377351,9691,38197,30.68514,76.74444,910c0a90a15a6ce44d3fe585dbb3b00953167501683ae1b1cc1aae724d2bf3b0,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00967,+917064090974,+918094777520,2026-08-11T18:24:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,dc32105e0625dfaf65c924ad251a46391cba0601cc9e4127f4dfcc67857eb268,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00968,+918953394210,+916784801845,2026-08-11T17:53:00,0,MO,sms,158657809134318,404498506431713,8682,67961,30.71577,76.78556,a99e17830fc0bd5d27fa0a4faeaf2df0f7b825ebc80dfccf1af5cc5d36292d0c,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00969,+918953394210,+917049451983,2026-08-11T13:57:00,0,MO,sms,158657809134318,404498506431713,2391,16895,30.65867,76.78053,a776ed1b8f450cc1955b2f9f58b3a6251d1741df164c215b8c6a107660e0bcb4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00970,+917374740748,+917529042284,2026-08-11T20:03:00,0,MO,sms,158657809134318,404457098593174,8138,87184,30.68805,76.69944,f8b92eb5d7f64253658d29b9c3b05f8572589f63c8eb698370502118bdd9695b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00971,+917374740748,+919648877190,2026-08-11T15:12:00,0,MO,sms,158657809134318,404457098593174,8682,67961,30.71577,76.78556,8d1a9a76aa40e81eaa79367e7e3079c1549caf19ed8b72ae5013968761277418,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00972,+917374740748,+917221969379,2026-08-11T19:55:00,0,MO,sms,158657809134318,404457098593174,8601,83889,30.73119,76.74387,fc86b809b13f3474851f4dfa0e129eaa2884fcfb0b5a9064b9ba759772089ab5,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00973,+917374740748,+917859770348,2026-08-11T11:32:00,0,MO,sms,158657809134318,404457098593174,8682,67961,30.71577,76.78556,6598395351f519f370118b65481e52a93d5a2edcb21f236377e29341dc329ede,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00974,+916611724005,+917053315869,2026-08-11T10:29:00,0,MO,sms,158657809134318,404452858842474,2391,16895,30.65867,76.78053,5cf3f06d4a37cd13a0e30d4a25760ff6bc676144944cc39505b71ed26e549874,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00975,+916611724005,+918738721489,2026-08-11T14:04:00,0,MO,sms,158657809134318,404452858842474,8601,83889,30.73119,76.74387,a4b67639f5e2478513613051c0b1f787e190f99845ccdffa1438880a30890a16,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00976,+916611724005,+919104332181,2026-08-11T19:39:00,0,MO,sms,158657809134318,404452858842474,3842,88957,30.65834,76.7811,8fab27cc077d79a697d6d70988f7544b8a46a57aacac6c4694a507e9700fc4ec,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00977,+917175946474,+918701436349,2026-08-11T20:07:00,0,MO,sms,158657809134318,404861200471138,6129,85465,30.69151,76.73853,4746f84bf385a743b8169f089b15deef11fbe465f20b8161e78253e83860e0af,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00978,+917175946474,+918024994717,2026-08-11T19:52:00,0,MO,sms,158657809134318,404861200471138,9691,38197,30.68514,76.74444,720c97e96255e70e37258ba8afd75cf62b2b37089d38b1895fa21a1e42845a25,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00979,+917175946474,+916611724005,2026-08-11T12:23:00,0,MO,sms,158657809134318,404861200471138,1897,11007,30.66453,76.80344,59b92f77205f830f7a3162aaf5d03ab56e1d05f0419097ed80d5bed953e56bd4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00980,+917175946474,+917064090974,2026-08-12T10:35:00,0,MO,sms,158657809134318,404861200471138,8601,83889,30.73119,76.74387,29ed65dd24e3edf070d268a96eb2dabf5ea49f8b0e59ea778ac19dd730b23a3e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00981,+917175946474,+918671369594,2026-08-12T09:30:00,0,MO,sms,158657809134318,404861200471138,8147,12456,30.69517,76.69934,81df78d519a5ae751e3f7b292928597246cb337b7a001f30b8a2a9d25f24b7cc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00982,+917175946474,+919044997278,2026-08-12T09:53:00,0,MO,sms,158657809134318,404861200471138,2391,16895,30.65867,76.78053,3c85366a98123b7743e68e44bc8d3684e3153c02eb8cf64503405e2943fb8fff,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00983,+917709521456,+917859770348,2026-08-12T12:27:00,0,MO,sms,158657809134318,404200053293183,8682,67961,30.71577,76.78556,8f53d1985679c2b9859fed1a058c1c6911aa38f1ce3c1678171cff0ceb12e583,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00984,+917709521456,+916784801845,2026-08-12T16:38:00,0,MO,sms,158657809134318,404200053293183,8601,83889,30.73119,76.74387,3b5be48d6b20996da07e205e9e3f503b6bf1cde843deb70adc424fe5ca4104b4,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00985,+916611724005,+916936183242,2026-08-12T21:13:00,0,MO,sms,158657809134318,404452858842474,3324,92991,30.75662,76.70101,9bd77be41b7f8e78def14aa21e236f3b571839ef462977e28c454b5d98731071,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00986,+916611724005,+916271937452,2026-08-12T11:21:00,0,MO,sms,158657809134318,404452858842474,8682,67961,30.71577,76.78556,625a0c9f2b7bde5615736b37c65d4a4dbfeb9f01df273f269974018428889d50,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00987,+916611724005,+916462704828,2026-08-12T16:12:00,0,MO,sms,158657809134318,404452858842474,8682,67961,30.71577,76.78556,1a88f2f4ef9ee0e248e4d8ab4cbfa0720d4a8ff78f0c64e0d683d0a8f4bdb326,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00988,+917064090974,+918277434873,2026-08-12T17:04:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,6a4ec9060b2ce723638c6195c54638ba93867180157af4969d9648fc18d13c7b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00989,+917064090974,+917374740748,2026-08-12T14:42:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,7f2abea85a7a82a52bc547081032f971d1e450076516c47981e67f8df5bc47e1,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00990,+917064090974,+917734670656,2026-08-12T10:53:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,70d29fc120160b1317f4fa3f90a74f8a26b0ee69bceff498ee78359f7bfaaf02,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00991,+917064090974,+916081219136,2026-08-12T17:10:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,4710e9d004644cb26326b515bf41e041a6f339c1da50cac510f751f3ad3a9dd8,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00992,+917374740748,+916489325288,2026-08-12T10:43:00,0,MO,sms,158657809134318,404457098593174,8601,83889,30.73119,76.74387,6dcb85a417a04e2750c12bafcd9a1f8f1c62a3182f327c8bb9855e84fddb3d09,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00993,+917374740748,+916980841241,2026-08-12T09:39:00,0,MO,sms,158657809134318,404457098593174,8682,67961,30.71577,76.78556,beb919a741e7015b7af7389680729957ff05eab9e43596aec22a2e633ddcb3ed,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00994,+918953394210,+917053315869,2026-08-13T19:46:00,0,MO,sms,158657809134318,404498506431713,9691,38197,30.68514,76.74444,e0cc66632c9881c30671c4bf3478a9a6de2ce752013c0b1c1d2405df1f19dfff,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00995,+918953394210,+916980841241,2026-08-13T13:56:00,0,MO,sms,158657809134318,404498506431713,8682,67961,30.71577,76.78556,e7673ccf5139c7a18faf8f756a9b7daa3e1ff24fddc548712cf0852573259945,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00996,+918953394210,+918094777520,2026-08-13T15:51:00,0,MO,sms,158657809134318,404498506431713,9691,38197,30.68514,76.74444,b76b305af7dc852221db80aeb64721cc8a83f9eceab671fae2603b1742a3761f,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00997,+918953394210,+917529042284,2026-08-13T15:45:00,0,MO,sms,158657809134318,404498506431713,9691,38197,30.68514,76.74444,59f5502f3913b2eb6d0333ee4376cadbc3ddec1e49ae67b898da25b55d283031,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00998,+918671369594,+918738721489,2026-08-13T19:22:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,ec961e8a3fbf436e173ce87aba99efe5bf8ac162d2ffc3d28e2351a1af9e2489,832279ccb407938aa069e20008b4e250,cdr.csv
CDR00999,+918671369594,+917374740748,2026-08-13T15:29:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,75950b153d118dcc3352db20d940ae29fb7da8c27f0f62e2ff4ef6633dd6e9dc,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01000,+918671369594,+918024994717,2026-08-13T16:23:00,0,MO,sms,158657809134318,404456758692617,9691,38197,30.68514,76.74444,18667b0647535910dbf7f75f420118f7db42a074d8ad87f9ec16ac7f3b4e4eec,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01001,+917455623869,+918738721489,2026-08-13T20:33:00,0,MO,sms,158657809134318,404491712368516,2391,16895,30.65867,76.78053,6ee67b2a85858b10cfac734b3ac002b49a2c42f9609e0e3f1c171bf02f5ac1d2,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01002,+917455623869,+916569816934,2026-08-13T12:36:00,0,MO,sms,158657809134318,404491712368516,2391,16895,30.65867,76.78053,d67f4e36ff0f791a39b7e8d46c2cdae42ef825be2eb43401bc0fe2210f36b420,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01003,+917455623869,+917859770348,2026-08-13T19:50:00,0,MO,sms,158657809134318,404491712368516,8601,83889,30.73119,76.74387,32f565ecbe882d6d2d4edb963285b470cc2a5538328f5f4aed828ad7ccb056f3,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01004,+917064090974,+918094777520,2026-08-13T14:41:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,edffbfafd72263e454b6d9266f9cd7b58abe5f103c80aa453b89a3cd51ca9d1e,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01005,+917064090974,+917529042284,2026-08-13T16:06:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,336aabd8a6dba047b5860ac806c81249607799e61adc0bd3feea63ef495d4337,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01006,+917064090974,+917455623869,2026-08-13T21:55:00,0,MO,sms,158657809134318,404206405377351,6802,19447,30.68765,76.77904,ab1a0a2ac6d10510d5afa905c44eca0ec761751b156414219cb0489dfac9b585,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01007,+917064090974,+916980841241,2026-08-13T14:35:00,0,MO,sms,158657809134318,404206405377351,8601,83889,30.73119,76.74387,a56b19027412edeb8ed3db54007bdeee00b2bc6080374ea50f59ac579454dc59,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01008,+917064090974,+917374740748,2026-08-13T15:11:00,0,MO,sms,158657809134318,404206405377351,6802,19447,30.68765,76.77904,350d4adff03edfb686a53dac057fa05a11c6d52531d05c9ef04eb589dfae2200,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01009,+917374740748,+916936183242,2026-08-14T18:58:00,0,MO,sms,158657809134318,404457098593174,9691,38197,30.68514,76.74444,e7dbe5b70bc098fab144ea3cc0dbb9b6e901ee16573b6194c87027ae4c265a82,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01010,+917374740748,+917053315869,2026-08-14T16:21:00,0,MO,sms,158657809134318,404457098593174,8682,67961,30.71577,76.78556,c32047df7794eff27026f6f14b86ec36a38469c41fa8a41fa169a1368e21306b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01011,+917374740748,+916980841241,2026-08-14T21:35:00,0,MO,sms,158657809134318,404457098593174,8682,67961,30.71577,76.78556,f15dde70c5154d81fc3532f75bc959168d70ff40a21762316aeeed0111854dd9,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01012,+917374740748,+918489638346,2026-08-14T11:26:00,0,MO,sms,158657809134318,404457098593174,8601,83889,30.73119,76.74387,9d8617e71763242a346ce28325a31e34ecef3294326253b00e8759950ea0b5ab,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01013,+917175946474,+918159212499,2026-08-14T11:35:00,0,MO,sms,158657809134318,404861200471138,2391,16895,30.65867,76.78053,b5c1e851e8c82dff6b953c0a99214787230cb37bd101d4a0549dc8ce0d8ace23,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01014,+917175946474,+917734670656,2026-08-14T13:44:00,0,MO,sms,158657809134318,404861200471138,2391,16895,30.65867,76.78053,fa8ff2b9b8bdac9dc354f1b4b8cf0cdedec4543b91511fd204457c6ff4dad625,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01015,+917175946474,+917374740748,2026-08-14T11:58:00,0,MO,sms,158657809134318,404861200471138,3578,58503,30.6774,76.72893,91e230b10fc726ec1ef8aba7e3c8e01e4dcb346d5f4c9d61b2d0e5970773451b,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01016,+917175946474,+919044997278,2026-08-14T11:56:00,0,MO,sms,158657809134318,404861200471138,9691,38197,30.68514,76.74444,10895806052b52959a58063511224fe4f2c4e25788ae8a43e2f186fc9c19081a,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01017,+917175946474,+917341316475,2026-08-14T11:49:00,0,MO,sms,158657809134318,404861200471138,8682,67961,30.71577,76.78556,9dbe3dde95f89d05228ec15bd9bf8650a91f88cc5c665849152b5ad2192f70bf,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01018,+917064090974,+917053315869,2026-08-14T18:36:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,512ac5f94aaa7813a451066e99a9c52cea11a3fb2e00a68d8a06719fe8293621,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01019,+917064090974,+917049451983,2026-08-14T16:42:00,0,MO,sms,158657809134318,404206405377351,8682,67961,30.71577,76.78556,3e2f00e2c084bfa24955b84e1a9e61a5a96f48ecdb75f41c08d8d9fb741202ae,832279ccb407938aa069e20008b4e250,cdr.csv
CDR01020,+917064090974,+917859770348,2026-08-14T10:56:00,0,MO,sms,158657809134318,404206405377351,6053,15952,30.66646,76.80813,7cc4f4629a04b386caffd944cf274bce73794b0434e736de7ad4ed5d6de36918,832279ccb407938aa069e20008b4e250,cdr.csv
